,logFC,AveExpr,t,P.Value,adj.P.Val,B
FBgn0027611,7.99865287838304,7.92674866431861,226.944540709143,4.77628419340312e-12,2.51045522261326e-11,10.3824756897961
FBgn0260970,7.76845550818237,7.75864923465707,251.269345030454,2.74202934570255e-12,1.46043941969136e-11,10.3820224307186
FBgn0000183,7.76940209387365,7.76579472876352,248.437015738586,2.91679575151506e-12,1.54998290578123e-11,10.3805508729103
FBgn0024329,7.94197273398893,7.86924971627602,227.370500571908,4.72771691084401e-12,2.48673441293758e-11,10.3801499261702
FBgn0038787,8.5484363280147,8.52999923835725,220.792804891971,5.54804147057437e-12,2.89820072488127e-11,10.3798464838827
FBgn0013591,8.72436064010486,8.6579535896772,226.533299525772,4.82373443835407e-12,2.5344748483291e-11,10.3798315052562
FBgn0020443,8.78307854071893,8.78250452110858,228.232532498618,4.63120578805203e-12,2.43774273383459e-11,10.3794721658919
FBgn0052654,7.61077072699041,7.6517492496393,284.980092677419,1.38058489258975e-12,7.443019148947e-12,10.378933575767
FBgn0003557,7.62460503948411,7.74158645325238,279.53602603631,1.53363235276524e-12,8.25275572499552e-12,10.3786832243408
FBgn0030796,9.76396232081791,9.6382708108052,273.033503670006,1.74355715081035e-12,9.36498588427087e-12,10.3781171135626
FBgn0065080+FBgn0260003,8.32684038674922,8.30378332804943,214.170774122633,6.54966714589365e-12,3.40056274133768e-11,10.3775979695907
FBgn0016983,7.71486148368073,7.68154651429913,249.864136775107,2.82713951894304e-12,1.50454979180235e-11,10.3761242440517
FBgn0261243,8.38434576214895,8.32410292558383,211.957029916814,6.93127713244972e-12,3.59096240982984e-11,10.3752368735695
FBgn0250788,9.94266662020346,9.75944355955835,276.90891470755,1.61463092328895e-12,8.67894110698035e-12,10.3748514185848
FBgn0033844,8.49798460055383,8.60048822411002,213.244613398561,6.70621590099482e-12,3.47934543160255e-11,10.3745331019487
FBgn0035720,8.63762242541591,8.70060716998194,215.927333033751,6.26447328252874e-12,3.25599599131433e-11,10.3737582935356
FBgn0035205,7.73791375271624,7.74938181321068,241.463819347237,3.40641129447215e-12,1.80552276304073e-11,10.37372951764
FBgn0038364,8.11606599618093,8.22879942817126,211.125620487752,7.08135503096651e-12,3.66346826235557e-11,10.3736604943119
FBgn0027335,9.73113954867367,9.71132330718821,258.809814104039,2.33389198510654e-12,1.24663776391626e-11,10.3724972565796
FBgn0025381,8.95539408462753,8.95333734154991,225.276569881645,4.97223579660792e-12,2.61060420816098e-11,10.3723048985657
FBgn0002528,10.1565144701972,10.1190465737964,287.328053571968,1.32020043671154e-12,7.12543838836849e-12,10.3722659617662
FBgn0032340,8.01531037170439,7.93515975616191,212.421697162647,6.84904031206124e-12,3.54962798408045e-11,10.3714768037132
FBgn0024183,8.20749921670677,8.21212120823181,206.904460955015,7.90535923724232e-12,4.07809440865941e-11,10.3709964749874
FBgn0019890,7.46585444613663,7.46435005590877,328.935704487242,6.31695226592036e-13,3.44020697357424e-12,10.3699016352754
FBgn0001978,8.81698717798106,8.79038137245866,216.311889913958,6.20401273144041e-12,3.22688944011297e-11,10.3691817268849
FBgn0035207,8.08788853215839,8.0048383668661,206.64933358095,7.95869997172417e-12,4.10268573533483e-11,10.3690503379374
FBgn0030809,8.06977530625975,8.06432142894944,207.147683491817,7.85490100360765e-12,4.05350989736814e-11,10.3689873653195
FBgn0002638,7.63296255921118,7.70655901878493,254.952626989159,2.53294036515091e-12,1.35146191311702e-11,10.3687939740461
FBgn0004390,7.82448145022696,7.66495096155337,222.970590197209,5.25904039297197e-12,2.75618668910918e-11,10.3685659394224
FBgn0002783,8.26536719790951,8.26564458134747,203.671788024621,8.61382612986676e-12,4.42306827889184e-11,10.3682524662556
FBgn0032979,7.72004294089248,7.81256016417218,235.43831137716,3.90944852256854e-12,2.06609642518505e-11,10.3680914330655
FBgn0013763,10.6802052138664,10.9678048937739,349.33816220828,4.55044424289186e-13,2.69772265043138e-12,10.367325667373
FBgn0039528,7.97637230079829,8.032511019305,208.265952408658,7.6277563469053e-12,3.93769655154191e-11,10.365918214409
FBgn0003277,9.58066591271243,9.58730664462665,235.55917532391,3.89852787025903e-12,2.06107775968755e-11,10.363105258017
FBgn0025463,7.51715281438249,7.50705286366912,277.700409468065,1.58970604332665e-12,8.55131838176085e-12,10.3625009789453
FBgn0259220,8.66403037335436,8.60390056305965,203.791953381312,8.58617974792081e-12,4.41043737850245e-11,10.3618302354706
FBgn0022201,7.67216526597552,7.76126953055806,233.162293338069,4.12201829105298e-12,2.17446608354125e-11,10.3608330426316
FBgn0052666,7.48498966625867,7.43799208965943,286.012404130087,1.35364193363247e-12,7.30320610725648e-12,10.3604967800971
FBgn0015541,7.47978011012909,7.19129496710846,288.247731661913,1.29740378387342e-12,7.00501222113748e-12,10.3604257909191
FBgn0014001,7.42616948401156,7.47135195642668,308.61173408293,8.94299713182539e-13,4.84845142366105e-12,10.357611358307
FBgn0025865,8.8443084826568,8.62277616965203,204.310834930576,8.46800009786272e-12,4.35127703892307e-11,10.3573714784979
FBgn0261458,9.00565543074267,8.95899476331788,208.658028745462,7.54996369222142e-12,3.89892843063683e-11,10.3569609366552
FBgn0031842,7.55945873088987,7.60124569460102,251.265889279669,2.74223490207423e-12,1.46043941969136e-11,10.3569453242474
FBgn0036111,7.72911889104277,7.72402723441146,218.319320427735,5.89938870938369e-12,3.07397027817004e-11,10.3564827240246
FBgn0034997,8.86581581344385,8.70406972034614,203.645867968497,8.61980334874421e-12,4.4245673805012e-11,10.3560907614459
FBgn0035726,8.71566949573534,8.63851912799729,198.234537982493,9.98263726046238e-12,5.1041965073813e-11,10.3546394185966
FBgn0029155,8.28366265755264,8.39323921305878,191.092842387499,1.21925406697725e-11,6.190388192688e-11,10.3541424979859
FBgn0022764,8.65734072467728,8.73378160315518,195.100531898816,1.08884418275412e-11,5.55948317729432e-11,10.3526860637203
FBgn0030334,9.63598576402855,9.60363124717197,222.251528669883,5.35244806852614e-12,2.80310979194981e-11,10.3522959958196
FBgn0259217,9.49648689847058,9.24483670345249,217.221912546925,6.06366710940504e-12,3.15729626027675e-11,10.3517089563655
FBgn0000404,7.79169480120577,7.71853361291926,206.154107410406,8.06346018982231e-12,4.15520900807439e-11,10.3512969679659
FBgn0028473,10.4371388298795,10.6907179525965,260.346087113021,2.25980611558531e-12,1.20840334414336e-11,10.3506615658504
FBgn0001108,7.34873613726716,7.41206889550275,339.612452781195,5.30753089639598e-13,2.89374423778635e-12,10.3505934916231
FBgn0260439,9.13922411012194,9.08592694453226,201.859927127361,9.04372554799702e-12,4.63559010554435e-11,10.3465629690417
FBgn0001324,7.60910193895031,7.57645610269998,223.843372162671,5.14824323158946e-12,2.70007537372597e-11,10.3462783752234
FBgn0032036,8.96385325302357,9.2500435033461,195.998424921156,1.06193335423232e-11,5.42782608115214e-11,10.3451619784824
FBgn0086687,9.28915186022794,9.41346884007102,203.353176073653,8.68764052084608e-12,4.45780703321428e-11,10.3441636915661
FBgn0052529,9.42932525535666,9.61197481678975,204.492972645219,8.42697385617093e-12,4.33173398574754e-11,10.3418319543598
FBgn0001197,8.34222508506997,8.10138091682706,181.993500320597,1.59065284443511e-11,7.98360966318972e-11,10.341781018591
FBgn0038293,8.31165784553783,7.93386299625577,181.710328790962,1.60420968640887e-11,8.04328280053233e-11,10.3416107930473
FBgn0065092+FBgn0001316,10.132391915635,10.021807508553,226.028138997266,4.88278709159531e-12,2.56457093340777e-11,10.3414035024943
FBgn0014002,10.4035690552781,10.2920303558812,239.958916380927,3.524488115966e-12,1.8674237655814e-11,10.3409184463873
FBgn0027066,8.55592903357107,8.48134046668096,183.251134937008,1.53205781134108e-11,7.70823245135794e-11,10.3402591446253
FBgn0005585,10.9751424264046,10.7601734233781,302.840466605099,9.91220526192321e-13,5.36988431823395e-12,10.3395194257982
FBgn0028425,8.32592009387486,8.35233244012005,179.063157202506,1.73778805689272e-11,8.68593892339813e-11,10.3376803240288
FBgn0026575,8.97419494914871,8.98575534277277,189.602467983811,1.27241056139933e-11,6.44444551048244e-11,10.3373176449642
FBgn0033918,7.34229413206852,7.18359303034015,294.294932684617,1.15858432120112e-12,6.26952697373979e-12,10.3371723676834
FBgn0260990,8.26372683435672,8.360441128525,178.273329556402,1.78016500170635e-11,8.88547346488131e-11,10.3370181341766
FBgn0030529,9.14484709928091,9.43515787636044,192.496951610356,1.17156290267964e-11,5.96499479302406e-11,10.3360762068674
FBgn0050122,9.02439704250393,9.01761149348425,189.651677322048,1.2706121895137e-11,6.43759046998012e-11,10.3359649628782
FBgn0083919,8.04176582187207,8.13222933131512,179.88993746295,1.69470117675484e-11,8.48523391959951e-11,10.3355518617979
FBgn0024277,9.24627349190708,9.08550229452836,192.997031313608,1.15511295633251e-11,5.88331027037362e-11,10.3340225231084
FBgn0004647,8.4618378265995,8.50310068780291,177.593451835487,1.81762505701772e-11,9.05683008782589e-11,10.3340158174237
FBgn0036891,8.16355715574355,8.08347068444745,176.610135636674,1.87346783102568e-11,9.32865778215472e-11,10.3334509365581
FBgn0002525,8.63203378590428,8.57455812753048,179.490022032804,1.71538257361447e-11,8.58284434308486e-11,10.3331829144461
FBgn0004373,8.17308969823228,8.12771935534535,175.820161378381,1.91980570708429e-11,9.52660788117617e-11,10.3323648018544
FBgn0015278,7.29283111071505,7.2685292626373,310.853036333232,8.59712951062528e-13,4.6626860576742e-12,10.3318219410689
FBgn0038244,7.49490446782687,7.45801909751602,226.979460504646,4.77228054468218e-12,2.50926233581218e-11,10.3316974507309
FBgn0002781,8.47642664403234,8.47533850550172,175.98623512881,1.9099526588068e-11,9.48747510227754e-11,10.3312610479289
FBgn0035909,8.3355151542418,8.32124868492786,174.577906722252,1.99544698741423e-11,9.86137906690025e-11,10.3307593347062
FBgn0087013,9.47933483263751,9.52899621251651,194.559282348599,1.10545592098906e-11,5.63833175069145e-11,10.3300442664117
FBgn0259785,7.43637700142141,7.49574578418924,237.942464569765,3.69038472295899e-12,1.95317728387771e-11,10.3292318649404
FBgn0037137,7.58793771041506,7.63100938757497,206.869759703981,7.91258948350684e-12,4.08036955902865e-11,10.3290915666718
FBgn0035437,7.72330036540539,7.74467530679883,191.177712224091,1.21630697039494e-11,6.17976188961192e-11,10.329026790105
FBgn0034237,9.41661562898247,9.4543923083158,192.179317251552,1.18215537803632e-11,6.01469350217494e-11,10.328805420421
FBgn0013770,11.0951730620613,11.2064647245791,292.661666577332,1.19426709629342e-12,6.46020369471618e-12,10.3287227650851
FBgn0033339,8.64738462396852,8.59363810905543,175.849077817975,1.91808579617543e-11,9.52133841188968e-11,10.3273067069787
FBgn0034854,7.53305078558932,7.51054491091407,212.932493969725,6.75996819503512e-12,3.50472016417622e-11,10.326658099596
FBgn0002924,8.62560620230926,8.55055294834611,174.792871751293,1.98210876627258e-11,9.80550900785102e-11,10.3262379302739
FBgn0053113,8.01043917378762,8.04528750703709,174.658330345596,1.99044443667468e-11,9.8400174235335e-11,10.3262307642673
FBgn0005593,11.0070142429705,11.2904286337532,270.028946752502,1.85195111467786e-12,9.93244352460662e-12,10.3257812302866
FBgn0037533,8.43694254456661,8.37432314966688,171.551539547684,2.19498472391215e-11,1.07835373277447e-10,10.3249491067693
FBgn0001105,8.35908757218976,8.32657675160704,170.177505513622,2.29332471259672e-11,1.12261192798628e-10,10.3233554612844
FBgn0025724,8.33268654410677,8.30092591119719,169.867135142148,2.31625451882827e-11,1.13268681606776e-10,10.3230071483176
FBgn0010611,7.41599477746363,7.35472593104094,233.375584292554,4.10152672245843e-12,2.16444535645417e-11,10.3224282627637
FBgn0034405,7.89301463124452,7.48829864812775,175.550534400977,1.93593091992183e-11,9.59653857844018e-11,10.3219331649667
FBgn0001308,8.18864962459186,8.24323418376602,168.818679773827,2.39574516842182e-11,1.16958274585236e-10,10.3210342232292
FBgn0025678,9.81417767341978,9.46854624689164,193.677623104404,1.13316214041186e-11,5.77557455856275e-11,10.3207442343002
FBgn0022153,7.81535050336539,7.80024073064045,178.725128642215,1.75577666080868e-11,8.76979229613448e-11,10.3204658769105
FBgn0012049,7.93807360888165,7.9137867177132,173.003135929812,2.09646612818986e-11,1.03405440153379e-10,10.3203066302711
FBgn0004924,8.13102224270217,8.14358525849922,168.851438178189,2.39321314121879e-11,1.16874094341667e-10,10.3202997725287
FBgn0051314,8.86967735509536,8.64248409298173,175.104695353979,1.96294767851346e-11,9.72068888024973e-11,10.3200567278426
FBgn0086347,8.85015433392341,8.91891323981083,174.121932143508,2.0240927123403e-11,9.99351333878852e-11,10.3190747175441
FBgn0011823,9.05345961394153,8.7688450851065,177.580809920674,1.81833038980443e-11,9.05722572821689e-11,10.3186918941358
FBgn0028689,7.67368884204339,7.61531712701889,187.510677058354,1.35171827316815e-11,6.83415912394937e-11,10.3185663827657
FBgn0001624,8.9197860640203,8.99116394043189,174.9648142701,1.97151592227528e-11,9.75644165366733e-11,10.3184160408636
FBgn0042134,8.5051888561,8.45343808072707,168.297655733105,2.43644655463744e-11,1.18704988705737e-10,10.3179661518314
FBgn0035121,8.99419721324446,8.99904950598633,175.540219629466,1.9365509778193e-11,9.59653857844018e-11,10.3172365209249
FBgn0016700,8.47323180299857,8.44884850716651,166.896800252241,2.55000293434576e-11,1.23737566934887e-10,10.316115080325
FBgn0028539,7.63230380052415,7.62944452127399,189.515647988606,1.27559077839221e-11,6.45829200956449e-11,10.3159991826574
FBgn0011763,7.38843892357992,7.41649089093871,230.100612082706,4.4299452820444e-12,2.33435208416542e-11,10.3156287098597
FBgn0002607,11.2820705064212,11.2665022179509,292.122444281232,1.20633227038094e-12,6.52302987758303e-12,10.3156083714343
FBgn0260012,7.37521886002339,7.40333216152264,233.963072443815,4.04570509273841e-12,2.136359960802e-11,10.3154261108198
FBgn0028692,8.32179694291079,8.16423147044973,165.557562655723,2.66446542131937e-11,1.28902757092916e-10,10.3154038057768
FBgn0026259,9.07854957350209,9.06057009804161,175.744849383437,1.92429373696459e-11,9.54233391839535e-11,10.3151928836561
FBgn0005649,7.72820472313834,7.62939981349546,179.36635324663,1.72183840040231e-11,8.60919200201156e-11,10.3137783412585
FBgn0039025+FBgn0039026,7.64153778581515,7.88234762153432,185.689990062612,1.42554634565083e-11,7.18733645350786e-11,10.3122759084283
FBgn0038736,7.24788249827785,7.29828218041783,281.453403282599,1.47754261349689e-12,7.95684466590995e-12,10.3122179388344
FBgn0026083,8.51516574170789,8.35580183447752,164.814388349693,2.73060441646199e-11,1.31970093207097e-10,10.311448901258
FBgn0011742,7.67652550397655,7.53469251097492,181.850063665026,1.59750285974012e-11,8.01521025674046e-11,10.3112750700952
FBgn0034372+FBgn0259202,7.51573946090291,7.41120296971451,198.7116344274,9.85270251190215e-12,5.04132267847327e-11,10.3101518057227
FBgn0052758,7.41260117896684,7.39871004824107,216.496085642149,6.1752979588971e-12,3.21310900630137e-11,10.3093535429847
FBgn0020620,7.60996896046088,7.67464102910555,185.835380850522,1.41947837367594e-11,7.16173363566629e-11,10.3085864051295
FBgn0015279,7.69923710873846,7.68548069790926,177.808729910219,1.80566356509225e-11,9.00032786320526e-11,10.3083273871374
FBgn0040236,7.98443750940824,7.87939107086468,164.521232526038,2.75722703979227e-11,1.33167807963265e-10,10.3076034199981
FBgn0010434,10.5503452651749,10.4700128828591,204.574799636223,8.40861905391151e-12,4.32383502878819e-11,10.3073276817612
FBgn0027525,7.71406104084971,7.91550879306824,175.338932963499,1.94869821476887e-11,9.65342799305222e-11,10.3062735623821
FBgn0053214,7.7862722800915,7.78936123278316,171.149337065321,2.22324467489917e-11,1.09052035409461e-10,10.3061936877753
FBgn0039208,8.42351194303186,8.542860046477,160.691371204099,3.13488864293069e-11,1.49956491448618e-10,10.3052339850566
FBgn0035145,7.381518325238,7.38388647956723,217.782301748135,5.97911159906944e-12,3.11438966301421e-11,10.3052331036238
FBgn0040777,8.69304416857807,8.73177752160429,163.300873172084,2.87140643741598e-11,1.3840523367558e-10,10.3044457096759
FBgn0037249,9.45103538394461,9.45928525828014,174.703165463831,1.98766202373097e-11,9.82962046595596e-11,10.3041135289256
FBgn0030466,7.82566871494471,7.62472662003911,167.980295598818,2.46163917273489e-11,1.19811365050366e-10,10.3040000529885
FBgn0002183,9.25017270641319,9.22050999173014,171.369845164128,2.20769814983199e-11,1.08399702165147e-10,10.3036945592858
FBgn0037074,7.77321657081991,7.92520772307325,169.744538689195,2.32538648641148e-11,1.1363844126435e-10,10.3026421551567
FBgn0001297,9.49730284303401,9.68700927922763,174.119351334441,2.0242562263987e-11,9.99351333878852e-11,10.3020962717217
FBgn0032586,8.15551797102124,8.14796853440669,158.579825795453,3.36922284746002e-11,1.60423345188373e-10,10.3009850960704
FBgn0005632,9.37829420379433,9.37308497292732,170.314472195359,2.28329126291645e-11,1.11807866580037e-10,10.2987660824895
FBgn0027598,9.26358431565867,9.09908217548735,168.675703220802,2.40683357616329e-11,1.17420370354291e-10,10.2987624649762
FBgn0034180,7.61095092867299,7.55711913835957,178.287386967613,1.77940015667169e-11,8.88472058904048e-11,10.29803166634
FBgn0045073,7.32976532171264,7.35414908125202,221.995653338595,5.38615955695733e-12,2.81974416748092e-11,10.2979221085766
FBgn0260724,9.57173098350961,9.65178729126906,172.066129969654,2.15944550043101e-11,1.06174571495877e-10,10.2970120889456
FBgn0031035,10.9944397381389,11.0491992987362,218.788670497481,5.83074000342427e-12,3.03929423089154e-11,10.2966455142978
FBgn0034051,7.68760651191168,7.64437838752806,171.166309557722,2.22204346761414e-11,1.09030074521454e-10,10.2964566671415
FBgn0012036,8.65228506961881,8.6846209434577,158.580994689861,3.36908750489582e-11,1.60423345188373e-10,10.2960440389235
FBgn0001215,8.93016252891255,8.9603732020213,162.331060827687,2.96614935099147e-11,1.42591963816766e-10,10.2960357028859
FBgn0051716,7.84170174462434,7.85268959821741,162.700683455925,2.92961017899909e-11,1.41022818663063e-10,10.2955027248085
FBgn0000413,7.60464127770822,7.60294444823136,176.442956625277,1.88316271587455e-11,9.36404278306004e-11,10.2945837178139
FBgn0028490,9.01193345623786,9.23380118161348,162.402228820809,2.9590722775016e-11,1.42299022450808e-10,10.2939115395071
FBgn0037215,8.52911536228037,8.59701963396101,156.031128006203,3.68026242662517e-11,1.73860258939818e-10,10.2933595639025
FBgn0053129,7.98761674020017,7.94471142986424,157.201979134772,3.53333149006621e-11,1.67630513643469e-10,10.2930383311321
FBgn0010235,7.71333015186225,7.75063579138469,167.20315022808,2.52464350766889e-11,1.22630384545045e-10,10.2927038449163
FBgn0037327,8.12473727303627,8.18919246672131,154.796524299686,3.84309388083396e-11,1.80844125059081e-10,10.2923427564743
FBgn0003507,8.51797228161712,8.73692888444299,155.371316795969,3.76624616330625e-11,1.77458749537745e-10,10.2921240608381
FBgn0020309,9.72602980696183,9.57315589576694,171.015772880626,2.23272438254921e-11,1.09479911269018e-10,10.2915114034925
FBgn0021761,7.62866317958271,7.61380894768076,172.194569484732,2.15068153473705e-11,1.05787506070655e-10,10.2909881764386
FBgn0030354,7.02540832455586,7.11520174681598,497.176472621956,6.64730389253587e-14,2.69772265043138e-12,10.2908773299406
FBgn0000578,8.73116759347099,8.89040741971477,156.26223261804,3.65069663833675e-11,1.72576218087987e-10,10.2890519237594
FBgn0031191+FBgn0027279,7.52040365783041,8.06690040580941,180.612600091345,1.65807253013125e-11,8.31046398025604e-11,10.2887393605816
FBgn0000212,8.08468727103671,8.01267775588608,153.235804650529,4.06130327578009e-11,1.90246223375001e-10,10.2881927068401
FBgn0027094,8.89155110168624,8.83439639137175,157.841108729017,3.45605850505066e-11,1.64287669408946e-10,10.2879964049554
FBgn0023081,7.05778432665318,6.99393974723309,380.396538694414,2.86041393187907e-13,2.69772265043138e-12,10.2876301288673
FBgn0033377,7.46447215010907,7.343320361284,185.816230783424,1.42027586287506e-11,7.16325958027259e-11,10.287031971349
FBgn0029176,10.9716461963649,10.9535057947836,205.820414001836,8.13497044339261e-12,4.18758528338282e-11,10.2867092095285
FBgn0011692,7.40144092700968,7.27509716847045,194.652946774072,1.10255987701953e-11,5.62752783790921e-11,10.2864620924984
FBgn0085451,7.80618702274479,7.85973923346046,159.378476135766,3.27823075266842e-11,1.56399601025757e-10,10.2861077508064
FBgn0036043,7.6896707391043,7.72877697172809,164.969034921485,2.71668296204197e-11,1.31385034962391e-10,10.2857504408449
FBgn0033714,7.34727974582285,7.39907079769961,201.613384922052,9.10416490530036e-12,4.66326605945827e-11,10.2836117786418
FBgn0000100,10.7336082291331,10.8079784994516,190.582948624746,1.23713904459974e-11,6.27899052099552e-11,10.2835551457805
FBgn0013987,7.69614717953108,7.70459904550335,163.282932979688,2.87312624325353e-11,1.3844201378581e-10,10.2834069663298
FBgn0051694,7.21740044703801,7.25284119402645,236.336821562303,3.82912072494513e-12,2.0251234243405e-11,10.2833712982586
FBgn0085402,8.3661294466991,8.68333524674847,150.58179383425,4.46701404552488e-11,2.07637948084629e-10,10.2832824047129
FBgn0032976,7.91777274098079,7.95515829571717,154.172490812133,3.9286353976323e-11,1.84569331830323e-10,10.2831781419138
FBgn0260934+FBgn0002716,8.86649990653414,8.98221250437223,155.103097915269,3.80187755174438e-11,1.7902104840137e-10,10.282757108736
FBgn0028475,7.01889444408568,6.97009347503247,420.09084827086,1.66519547848563e-13,2.69772265043138e-12,10.2824073230371
FBgn0002787,7.10757956227976,7.04463507790698,289.924234257116,1.25703438683671e-12,6.79035540159493e-12,10.2810331387421
FBgn0027081,8.65015420597526,8.61443564736486,151.765649024453,4.28038173730568e-11,1.99732743433774e-10,10.2809023172364
FBgn0032006,10.1743875055391,10.0388096887421,172.192211682953,2.15084203773232e-11,1.05787506070655e-10,10.2808839123484
FBgn0027537,8.15559610740724,8.21847426647522,149.558471850573,4.63613980821746e-11,2.15015843028547e-10,10.2804022361451
FBgn0035001,9.12014506700341,9.33241366311672,157.154816116471,3.53911424051232e-11,1.67794833093752e-10,10.2802207305465
FBgn0014018,7.57264365018553,7.66009020516735,169.940368035104,2.31081979287603e-11,1.13041116980785e-10,10.2799810348746
FBgn0045063,7.75163173562029,7.75973139474021,158.403930564443,3.38966273130394e-11,1.61343485927526e-10,10.2794475283419
FBgn0029113,7.61915594442021,7.53946802642855,166.178599980785,2.61064629656965e-11,1.2651055563082e-10,10.2794415179646
FBgn0000117,9.84724948010127,9.72546100717659,165.629047500652,2.65820411548828e-11,1.28653551206584e-10,10.2790741770558
FBgn0042693,7.04353216506299,7.01945368655249,348.745578662106,4.59274900736908e-13,2.69772265043138e-12,10.2786275303461
FBgn0036144,7.46277278719208,7.40115680502248,179.465920701335,1.71663847437957e-11,8.58615925484701e-11,10.2778566021303
FBgn0261260,9.0765281302394,8.91750654572375,155.40959885772,3.76119289421596e-11,1.77278375176889e-10,10.2776282864687
