,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0040099,470.737759345769,1.68701987327098,0.22895781652367,7.36825629666403,1.72874198569983e-13,2.72682587907633e-11
FBgn0260011,45.0828278182932,-2.11297218851536,0.289455495786454,-7.29981713691213,2.88159090429292e-13,4.45436321985599e-11
FBgn0053307,603.09289750338,1.40422927983098,0.193960102215651,7.23978418133497,4.49399289068301e-13,6.81060216707628e-11
FBgn0040271,601.467951787499,-0.851302892566899,0.118284107578059,-7.19710289064068,6.15053519245257e-13,9.14182432739729e-11
FBgn0036985,1011.69694624473,1.33730775330415,0.186160688529985,7.18362057996334,6.78891051596155e-13,9.90028101469185e-11
FBgn0259715,402.348874846924,1.74833887256966,0.245775445150082,7.11356202204024,1.13085631023863e-12,1.61859044848784e-10
FBgn0001258,888.612695586217,-0.91275520175644,0.13005470947394,-7.01824028863281,2.24679910808919e-12,3.15736551025843e-10
FBgn0037153,63.6323357619375,-1.73829831415167,0.248920139611495,-6.98335746101034,2.88207846885732e-12,3.97778294389254e-10
FBgn0032405,50.6281823492568,-2.30161828136329,0.329740740398539,-6.98008465251047,2.95002255465305e-12,4.00012707454622e-10
FBgn0034010,236.746276788605,1.27553805148872,0.183624482452292,6.94644872216384,3.74595998538960e-12,4.9918146081166e-10
FBgn0029801,804.301078530234,0.842594645831319,0.122807115949336,6.86112233251149,6.83216228657871e-12,8.95013259541811e-10
FBgn0039257,293.77757945846,1.04382103497717,0.152306892327043,6.85340642848789,7.21118274684221e-12,9.2892052417239e-10
FBgn0033367,8092.12968294003,-1.32481462170433,0.193759660073392,-6.83741198349812,8.06365990427651e-12,1.02170536721563e-09
FBgn0036684,484.214338744485,0.900763676157929,0.13222262373995,6.81247770373633,9.59319282256417e-12,1.19589979557417e-09
FBgn0034438,44.7358011197657,-1.85343412293301,0.272201832987688,-6.80904350492322,9.82497677953276e-12,1.20535310363506e-09
FBgn0033095,811.172564412371,-0.746076388067283,0.110518563832411,-6.75068841103133,1.47145300610089e-11,1.77700941939902e-09
FBgn0063498,172.081082384128,1.34234676159123,0.199910900977334,6.71472518521349,1.88420989251834e-11,2.2404705014268e-09
FBgn0051038,388.098186039983,0.937440900014462,0.140021640634833,6.69497154699997,2.15713599778406e-11,2.52613698892015e-09
FBgn0035968,160.573582376258,-1.15332212805955,0.17247259890492,-6.6869875874912,2.27811192779936e-11,2.62798911790466e-09
FBgn0024315,52.9390371539912,1.88912273411855,0.283208107577825,6.6704401589189,2.55037351581667e-11,2.89879954466868e-09
FBgn0038198,39.7827885290119,-2.24838205118437,0.337531784785053,-6.66124540720271,2.7151682257401e-11,3.04138191547033e-09
FBgn0261015+FBgn0053191+FBgn0046874,1050.78401919844,0.908124753057741,0.137007983687669,6.62826156998234,3.39663202782587e-11,3.75036699186659e-09
FBgn0038149,631.982271272879,-1.10579152137,0.167655390452636,-6.59562164022632,4.23477658126952e-11,4.60994199952565e-09
FBgn0000116,331.000130238075,-1.2387646630857,0.187962721047159,-6.5904805813856,4.38405139915401e-11,4.65063264928113e-09
FBgn0040398,2117.57910398927,0.878195111027687,0.133257837666542,6.59019481634723,4.39249816790687e-11,4.65063264928113e-09
FBgn0030041,40.893270671722,2.47275225825292,0.375529930284196,6.58470086893361,4.55802121840697e-11,4.7606683779821e-09
FBgn0027515,259.248023350259,-0.96103621060698,0.146050281335271,-6.58017363486508,4.69899189520312e-11,4.84246778106999e-09
FBgn0035765,321.724187431221,-1.0179674853497,0.155024092836228,-6.56651148041303,5.15076780700179e-11,5.23819531319958e-09
FBgn0031327,398.461572611581,-1.20728374293667,0.184106276547815,-6.55753712244095,5.47036957361863e-11,5.49097226422057e-09
FBgn0031805,1589.58638057565,0.889292389777117,0.13587936518906,6.54471993256501,5.96069843564014e-11,5.90644079603368e-09
FBgn0034389,67.6856678237176,1.90164078880034,0.29281981640526,6.49423530191852,8.34562228702223e-11,8.16497653878415e-09
FBgn0000406,141.369613405004,1.79416047420371,0.2775750920066,6.46369406287021,1.02177349970099e-10,9.87160922398617e-09
FBgn0039113,267.531784773149,-0.990847246549297,0.153451809131288,-6.45705809634062,1.06757922566238e-10,1.01868146112895e-08
FBgn0025678,5220.83066172061,-0.559095834665115,0.0867230601354866,-6.44691081924052,1.14152910509989e-10,1.07596078698988e-08
FBgn0051431,1328.71181917548,0.659854934368097,0.102795898489782,6.41907842688577,1.37101768261292e-10,1.27669827336329e-08
FBgn0035147,10687.2118195539,1.04320475415831,0.164892157363138,6.32658806119497,2.5064128864921e-10,2.30619823805922e-08
FBgn0034405,1319.19638406329,-0.67508440719563,0.107345142359471,-6.2889143593936,3.19693762804566e-10,2.87370555310573e-08
FBgn0051195,545.799565664275,-0.716148553851781,0.113875289440256,-6.28888459798389,3.19755049252287e-10,2.87370555310573e-08
FBgn0261560,973.770880339272,0.90345466412447,0.144530903731684,6.25094454402427,4.07977732786362e-10,3.62443666288022e-08
FBgn0261284,23.4679183775499,-2.38001894495645,0.382757084067562,-6.21809247699342,5.0323496059453e-10,4.41988978458537e-08
FBgn0040388,875.209050536794,0.972009856948852,0.156978360739242,6.19199902694529,5.94059189315712e-10,5.15897019575409e-08
FBgn0038805,447.661028226993,-0.775283902890136,0.125452619433942,-6.17989410175979,6.41446143208843e-10,5.50859693429017e-08
FBgn0015568,117.038344701918,-1.11152441394814,0.180129334668265,-6.17070182374886,6.79875303018364e-10,5.77445738135048e-08
FBgn0029002,1016.1784452021,-1.30922937807177,0.213208928624962,-6.14059357886801,8.22136847049312e-10,6.90684314222188e-08
FBgn0003076,880.337758476405,-0.700629285238672,0.114239980319286,-6.13296048616694,8.62585785717913e-10,7.16651587356281e-08
FBgn0050463,26.1777991646214,-2.20214161200308,0.359163386901111,-6.131308736682,8.71590751862988e-10,7.16651587356281e-08
FBgn0038877,592.878742090397,0.734865405859962,0.121038110087166,6.07135558652351,1.26834990636731e-09,1.03190278171715e-07
FBgn0031689,168.957302171768,-1.05516211893768,0.175264379884143,-6.02040254634279,1.73983832390687e-09,1.40075108390377e-07
FBgn0023549,137.510332347111,1.46375945432375,0.243937770533605,6.00054452872072,1.966569102624e-09,1.56697037053412e-07
FBgn0033724,79.5174061591131,-1.40861139978491,0.2354750327235,-5.98199895544312,2.20415686520203e-09,1.73836004195372e-07
FBgn0004108,368.104556872172,-0.803509046574737,0.134567999280759,-5.97102617910158,2.35765904165347e-09,1.8281830774102e-07
FBgn0038528,75.0682523658353,-1.38920798957842,0.232678881864051,-5.97049452210324,2.36535525606184e-09,1.8281830774102e-07
FBgn0030805,181.678652534272,-1.09837694377474,0.184526011757367,-5.95242336467444,2.64200858181893e-09,2.02179052761174e-07
FBgn0002527,19942.2129956574,0.7576862195401,0.127623392125602,5.93689140306201,2.90476931468524e-09,2.20107470913747e-07
FBgn0030452,484.890588497934,0.765838077876219,0.129330315301792,5.92156661869366,3.18889075807146e-09,2.39290647273149e-07
FBgn0000567,143.10665849157,1.17017004808328,0.198233579543528,5.90298601668713,3.56980542336104e-09,2.65298328049591e-07
FBgn0035232,1083.5490226517,0.575187017626895,0.0978879972433532,5.87597084244107,4.20372318280464e-09,3.09434061713305e-07
FBgn0004369,493.497050031013,0.774350018674398,0.132612413771977,5.83919707551565,5.24529939678196e-09,3.82461500355922e-07
FBgn0027580,728.521509397462,0.877510759763197,0.150479895461949,5.83141526693236,5.49592184015603e-09,3.96990466379121e-07
FBgn0035403,250.709369778105,0.966899860737615,0.16646324362404,5.80848864702753,6.30393034290075e-09,4.51139607595184e-07
FBgn0001124,721.58422426127,-0.71445980578596,0.123485778717523,-5.78576588499559,7.21826873677093e-09,5.11834853821124e-07
FBgn0261238,543.260506277284,-0.729729443869639,0.12690187909319,-5.75034388051706,8.90621115577058e-09,6.25782782026826e-07
FBgn0050069,822.599105665518,0.929874208123853,0.161876286674074,5.74435099315126,9.22742094706012e-09,6.42511139638087e-07
FBgn0086910,48.8098622743375,-1.6781110085545,0.292663636909219,-5.73392385291458,9.81334022489243e-09,6.77208094626728e-07
FBgn0036007,765.483346260256,-0.857613033656158,0.149646394000667,-5.73093016629811,9.98813844514899e-09,6.83170991527049e-07
FBgn0020240,1319.35168202935,-0.660418552630726,0.115767710672668,-5.70468698735915,1.16557078588937e-08,7.90236544222715e-07
FBgn0086365,1717.9314649433,0.522463697320685,0.0917545205530051,5.69414666625463,1.23990468178837e-08,8.33323763960199e-07
FBgn0040752,2685.15383011218,0.847247100530651,0.148857325502203,5.69167219464864,1.25801198580345e-08,8.38204710196107e-07
FBgn0052625,99.60179239838,-1.50442146841148,0.265663814471621,-5.66287686339079,1.48855981617791e-08,9.83340070020432e-07
FBgn0031703,48.5036525731966,1.7735164122686,0.316286349454789,5.60731253601607,2.05492393271129e-08,1.3459751759259e-06
FBgn0036299,386.382672116126,-0.933291922377289,0.167287717514507,-5.57896261748179,2.41957227941402e-08,1.57150202920933e-06
FBgn0037635,94.6052626768426,1.10654988872529,0.198998068354546,5.56060618012534,2.68839229293604e-08,1.73154866934189e-06
FBgn0035344,49.3658274182515,1.54300599090893,0.277610831086336,5.55816206763583,2.72630184007683e-08,1.74145346462428e-06
FBgn0033782,96.9170141681701,1.33269136218748,0.240386144847561,5.54396079288427,2.95705074817076e-08,1.87336436332884e-06
FBgn0028514,324.281440110595,1.06805664781208,0.193520608943391,5.5190847819444,3.40769766716724e-08,2.14130855849883e-06
FBgn0034885,85.7645615950456,-1.48043412644321,0.269411547367386,-5.49506560097219,3.90565201508367e-08,2.43441809875659e-06
FBgn0027091,714.692098927268,0.677369032218034,0.123547726455862,5.48265072655974,4.18999743702798e-08,2.56216356533382e-06
FBgn0028988+FBgn0033113,308.264723201643,-0.958722420582761,0.174814990762667,-5.48421171662759,4.15317145459563e-08,2.56216356533382e-06
FBgn0032638,71.9684662941913,1.46495399035923,0.267239283304999,5.48180631321065,4.21005010735405e-08,2.56216356533382e-06
FBgn0039098,186.524243497018,0.944699262091959,0.172686503937141,5.47060274285148,4.48507606657881e-08,2.70821507176466e-06
FBgn0028990,678.149587797113,0.740328618249051,0.135467056248998,5.46500853232001,4.62884538442108e-08,2.77336015319307e-06
FBgn0085402,3025.19864990928,0.609586528361217,0.111681088618883,5.45827888946768,4.80772085236968e-08,2.85837495907425e-06
FBgn0038293,1790.18883509979,-0.614080977701289,0.112630141786688,-5.45219039912339,4.97531436166988e-08,2.93543547338523e-06
FBgn0031374,1247.61737777115,0.742666085226345,0.1362865574929,5.44929814714145,5.05689796187704e-08,2.96096699601119e-06
FBgn0030037,396.231096759092,-0.709198398819246,0.131248085409712,-5.40349519465652,6.53547073488023e-08,3.79794385788642e-06
FBgn0002868,57.1298102554688,1.68624519661897,0.312328085769116,5.3989547320618,6.70302829576469e-08,3.866246693878e-06
FBgn0011722,7152.8976387485,0.588665178325737,0.109281323150173,5.38669519508657,7.17649844376605e-08,4.10867825717539e-06
FBgn0003317,842.068034640418,-0.599098518035195,0.111663586508778,-5.36520934680975,8.08553843241927e-08,4.59508283413004e-06
FBgn0024984,58.4595845959169,-1.32294017244393,0.246818832278324,-5.35996447366756,8.32383192512875e-08,4.69597787951242e-06
FBgn0039637,1602.18994813025,0.560753848502782,0.104803707493996,5.35051537690024,8.77040997439839e-08,4.91206512261777e-06
FBgn0004893,252.551724236978,0.834011936544659,0.15680426892081,5.31880887098716,1.04448785894786e-07,5.80780335381871e-06
FBgn0039640,42.5428723692285,1.52387950170874,0.287744159034491,5.29595285903294,1.18397381706679e-07,6.53638116579228e-06
FBgn0004507,1048.08828754967,-0.881175595634187,0.166563159772111,-5.29033909322925,1.22089791405345e-07,6.69242551611286e-06
FBgn0010591,956.480454616728,0.612616852644769,0.11599516336646,5.28139997276735,1.28200469470933e-07,6.8335270933851e-06
FBgn0030529,5038.83400001615,0.539187639532636,0.102053698969873,5.28337184222798,1.26827597075875e-07,6.8335270933851e-06
FBgn0034718,257.833313251996,-1.28126126305363,0.242490367200962,-5.28376148645852,1.26558003615838e-07,6.8335270933851e-06
FBgn0035811,561.672173666942,-0.901245814967724,0.170616764418369,-5.28228171504755,1.27584807206921e-07,6.8335270933851e-06
FBgn0038351,49.4916649897256,1.67047178061281,0.316765997140434,5.27351987174376,1.33831755197275e-07,7.03663697904582e-06
FBgn0044047,159.422895782967,0.88233451825444,0.167289627805095,5.274293031977,1.33268821667791e-07,7.03663697904582e-06
FBgn0031547,143.525607094466,1.3816301087282,0.262476717644863,5.2638196679889,1.41092848658428e-07,7.36828802216884e-06
FBgn0033065,14.696031199899,-2.46911773105742,0.46925058349178,-5.26183198896474,1.42627070621843e-07,7.39842032775988e-06
FBgn0030598,20.102431290657,-1.94133055745486,0.370921778505349,-5.23380041279206,1.66059761457305e-07,8.55650597535672e-06
FBgn0030237,1170.59047872486,0.873013111180368,0.166947235451805,5.22927563800475,1.7017548417697e-07,8.71050541194573e-06
FBgn0015371,208.783701119748,0.904889905295263,0.173150882751973,5.22601959004424,1.73198017188437e-07,8.74932990097668e-06
FBgn0038341,252.256705492334,-0.825291926971356,0.157915401442943,-5.22616489227965,1.73062036194272e-07,8.74932990097668e-06
FBgn0038865,145.768318175079,0.994850323593263,0.191913810254089,5.18383915298284,2.17364410195598e-07,1.09091527688427e-05
FBgn0035266,213.802501672169,-1.01921070974725,0.196888180240686,-5.17659672866757,2.25969920320071e-07,1.12678807364763e-05
FBgn0032036,4447.49562082625,0.548434019900693,0.106078607651201,5.1700718179108,2.3400404802842e-07,1.15937005590491e-05
FBgn0020248,19.0371711306443,-1.91914043676556,0.372327251796467,-5.15444525617119,2.54382859244534e-07,1.25230899305796e-05
FBgn0032088,68.9062976403742,-1.22407740916016,0.237677142035625,-5.15016883271293,2.60252079273043e-07,1.27309387386161e-05
FBgn0034400,3227.98906394428,0.567593161783393,0.110352729093751,5.14344471989624,2.69746052708117e-07,1.31123725873021e-05
FBgn0026376,759.279235092238,1.00304028789823,0.195162185026118,5.13952171504943,2.75438661215581e-07,1.33054088283452e-05
FBgn0032775,1764.88520814152,0.751553117447974,0.14638767697448,5.1339916923403,2.83660622323327e-07,1.36174717387391e-05
FBgn0003502,775.045830856028,-0.77513655310494,0.151303832709302,-5.12304638438472,3.00638354315593e-07,1.43434187685507e-05
FBgn0035150,1414.6514823655,-0.569670234500683,0.111768776680899,-5.09686382384855,3.45326547584459e-07,1.63744103452778e-05
FBgn0039593,22.8241698607133,-1.83526980506563,0.360563120597714,-5.09000976589968,3.58045074152515e-07,1.68739657202731e-05
FBgn0038436,304.95431557656,-0.67344506573423,0.132338902720086,-5.08879136740808,3.60352791711235e-07,1.68797983462796e-05
FBgn0028327,1983.70244552537,-0.599677064341216,0.117994595715078,-5.082241781558,3.73006192896821e-07,1.73672582222863e-05
FBgn0040813,30566.8946038874,0.91989118527572,0.182230109459805,5.04796483963382,4.4654129975837e-07,2.0666573088817e-05
FBgn0036576,1025.34253011595,1.03941970485352,0.20605640790313,5.04434545584319,4.55076471333242e-07,2.0936226469849e-05
FBgn0001091,2252.40355859751,-0.66736959599408,0.132524194433455,-5.03583212746252,4.75777395862273e-07,2.17590739208255e-05
FBgn0053516,430.362909393129,0.697740054107329,0.139052249053347,5.0178264562959,5.22593508218909e-07,2.37595601471997e-05
FBgn0033188,760.053326089358,0.590816868599448,0.11869799015903,4.97747997087295,6.44174453376874e-07,2.91159318722214e-05
FBgn0035761,334.887689308978,-0.65250347624568,0.131542070894283,-4.96041663180201,7.03421458013639e-07,3.1608979354578e-05
FBgn0000299,27401.7733508679,-0.633200947048126,0.128072849807521,-4.94406853599148,7.65087862014612e-07,3.41812952919707e-05
FBgn0020257,561.075468816425,0.695295143826444,0.140926673324647,4.93373700963424,8.06710448926736e-07,3.58337072399698e-05
FBgn0039464,530.384832265731,-1.07168721809938,0.217561697515796,-4.92590024042063,8.3972834294758e-07,3.70872020722391e-05
FBgn0004396,1351.60246591591,-0.970299920705255,0.197190458922929,-4.92062306667938,8.62691342227137e-07,3.78848942276906e-05
FBgn0037680,277.993503704671,-0.855242635754885,0.174308242826908,-4.90649565324434,9.27180427355204e-07,4.04868786611772e-05
FBgn0001228+FBgn0001223,160.052449454596,-0.780076145602612,0.159253784014867,-4.89832094369443,9.66590639095837e-07,4.19706688178187e-05
FBgn0043364,641.451462279169,1.21548447385263,0.248468864347131,4.89189853644802,9.98679276506176e-07,4.31217437324929e-05
FBgn0031307,962.293068783936,-0.854191015015663,0.175124747326814,-4.87761454651289,1.07376493943257e-06,4.61012758501124e-05
FBgn0031912,817.764518662134,0.9804950448363,0.201063561873576,4.87654269973002,1.07961326547682e-06,4.61012758501124e-05
FBgn0036896,379.462400043565,0.79342280206372,0.162937154385024,4.86950201786907,1.1187984117204e-06,4.75120490339945e-05
FBgn0086355,2258.56909092811,-0.722330273106031,0.148377538253342,-4.86819151745672,1.12624157153575e-06,4.75667820021849e-05
FBgn0036821,260.10237289403,1.44702424079437,0.297761442951215,4.85967634510507,1.17577811100489e-06,4.91221028105772e-05
FBgn0037683,867.677526117081,0.845238613865791,0.173894214913246,4.86064826416147,1.17001977509353e-06,4.91221028105772e-05
FBgn0001114,20759.6913684775,0.551939316751542,0.113629035665814,4.85737922105411,1.1894964835192e-06,4.94280554898921e-05
FBgn0031449,623.121919039815,0.761964448171676,0.15691218192501,4.85599294346585,1.19784967203378e-06,4.95089845729897e-05
FBgn0037239,484.922867684351,0.863220470218971,0.179809806816369,4.80074188111739,1.58078913128509e-06,6.49889318920345e-05
FBgn0001122,637.155294236749,-0.693803879475236,0.145028145469879,-4.78392574922176,1.71904208009037e-06,7.02988160688809e-05
FBgn0027949,799.635859359972,-0.574742784257877,0.120227691109391,-4.78045264742659,1.74900952181087e-06,7.11478662846114e-05
FBgn0002778,671.246221007869,0.624706759501418,0.130759465534425,4.77752610067799,1.77465020876341e-06,7.18129395996462e-05
FBgn0045852,1155.3157737361,0.699329348479298,0.146497090645125,4.7736739712692,1.80895142885309e-06,7.28197166333623e-05
FBgn0038545,50.8255924526255,-1.25759233844795,0.264026472748422,-4.76312971709564,1.90613220476717e-06,7.63341751846914e-05
FBgn0023170,5553.47241813357,-1.19057122775753,0.2504173683959,-4.75434765321582,1.99088199507719e-06,7.93171491750084e-05
FBgn0260966,417.693882267001,0.909803573407271,0.193387292053846,4.70456752222349,2.54404660337618e-06,0.000100835570243561
FBgn0000146,955.860854035129,-0.504738558327424,0.107350892098918,-4.70176398592325,2.57923525562759e-06,0.000101708720871151
FBgn0037468,1726.55606496462,-0.83669599261181,0.178207055063114,-4.69507782570945,2.66505239170634e-06,0.000104559339774103
FBgn0033635,1625.11843173998,-1.18447441479376,0.252346130471232,-4.69384813859389,2.68113098767992e-06,0.000104658895978677
FBgn0033495,35.9352738690755,1.73471526704328,0.372585450506366,4.65588568927128,3.22590890662807e-06,0.000125291708237831
FBgn0031322,262.198942190631,1.2034950774483,0.258576538293264,4.65430887655925,3.2506919957097e-06,0.000125622992174202
FBgn0027596,434.068108374337,0.830681439156309,0.178586549770268,4.65142218282894,3.29653668506114e-06,0.000126760855914615
FBgn0013765,1564.75617613731,-0.515848365158907,0.110978571148885,-4.64817991274066,3.34876773134169e-06,0.00012813181086901
FBgn0260933,431.612275641928,-0.612153384681189,0.131841487385943,-4.64310132431391,3.43217924055309e-06,0.000130676420444507
FBgn0033775,24.9774543511451,-1.59661661126935,0.344104969301698,-4.63991152034046,3.48558381708404e-06,0.000132059202560013
FBgn0030349,1054.78535577452,0.567888586537568,0.122628724602396,4.63095892401114,3.63976082671466e-06,0.000137227860632574
FBgn0038660,807.910710905343,0.493104302017275,0.106551388543417,4.62785430352556,3.6947378914819e-06,0.000138624413413901
FBgn0037739,206.166941010818,-0.732236971181252,0.158430651211383,-4.62181380675056,3.80399363886774e-06,0.000142034139298593
FBgn0034638,1053.10586429814,0.820720523917803,0.177634528193741,4.62027586789132,3.83230141760344e-06,0.000142403161810851
FBgn0010225,7408.4608870347,0.473467624455407,0.102564396807867,4.61629609485589,3.90649478139888e-06,0.000144465541461397
FBgn0033426,245.477542359153,0.830584739300506,0.180162116590006,4.61020748990568,4.02267277779133e-06,0.000148053513807377
FBgn0003074,1362.84653714451,-0.685990654001527,0.149291355772402,-4.59497906260117,4.32792722790193e-06,0.000158533410163289
FBgn0039485,39.0295811116481,-1.39132426369259,0.30406570482971,-4.57573557817641,4.74549623667306e-06,0.000172481881464908
FBgn0052135,122.478788222786,-1.21777257398564,0.266157142449324,-4.57538942137353,4.75334981912607e-06,0.000172481881464908
FBgn0015777,675.360149637577,-0.6290120039043,0.137566875471186,-4.57240888658585,4.82148901335056e-06,0.000173326923647379
FBgn0085446,2219.34663181145,-0.533122405520895,0.116576198552283,-4.57316683972839,4.80407297460353e-06,0.000173326923647379
FBgn0031516,511.323603627103,-0.679703874176205,0.149453013455885,-4.54794358747967,5.41726511047784e-06,0.000192541279207978
FBgn0034391,38.9381933931968,-1.26224539901326,0.277573870222226,-4.54742154945168,5.43071534057953e-06,0.000192541279207978
FBgn0039809+FBgn0000416,22329.232791838,0.37080776763816,0.0815256398512016,4.54835764938427,5.40661955441841e-06,0.000192541279207978
FBgn0000405,1376.34023093852,-0.545816671714935,0.120156210453232,-4.54255897099371,5.5575442720945e-06,0.000196138172050312
FBgn0010223,38.4887515207377,1.3339755537395,0.294190134960166,4.53439933980152,5.77676432227104e-06,0.00020294823384924
FBgn0038476,704.996778686028,-0.654830619668223,0.144453330389183,-4.53316388001572,5.81066977343695e-06,0.000203215686329838
FBgn0086906,624.524984033193,-0.74610647520978,0.165218956109082,-4.51586484251348,6.30588760956209e-06,0.000219541465469844
FBgn0015541,1059.35064139185,-0.472811474409125,0.104791645128077,-4.51191956984026,6.42435508063326e-06,0.000222662961516657
